site_id,transect_id,boot_slope_m_per_yr
nzd0161,nzd0161-0187,-0.572872425512664
nzd0161,nzd0161-0187,0.24184161130545304
nzd0161,nzd0161-0187,-0.1703322113950434
nzd0161,nzd0161-0187,0.10277164650202888
nzd0161,nzd0161-0187,0.6958090677628926
nzd0161,nzd0161-0187,-0.23143001382904335
nzd0161,nzd0161-0187,-0.2663419832131309
nzd0161,nzd0161-0187,-0.11969138670755822
nzd0161,nzd0161-0187,-0.19737690910535327
nzd0161,nzd0161-0187,-0.2677562746826009
nzd0161,nzd0161-0187,-0.21625380367028685
nzd0161,nzd0161-0187,0.029842796308933016
nzd0161,nzd0161-0187,-0.5536489256332542
nzd0161,nzd0161-0187,-0.3306870344338336
nzd0161,nzd0161-0187,-0.06790200278084561
nzd0161,nzd0161-0187,-0.31537511402832147
nzd0161,nzd0161-0187,-0.3052830118341444
nzd0161,nzd0161-0187,-0.17422044617905477
nzd0161,nzd0161-0187,-0.31199821693161145
nzd0161,nzd0161-0187,-0.2688279236380904
nzd0161,nzd0161-0187,-0.23858121172944696
nzd0161,nzd0161-0187,-0.30997712970806607
nzd0161,nzd0161-0187,0.8827872554778432
nzd0161,nzd0161-0187,-0.04000827449359973
nzd0161,nzd0161-0187,-0.042253240299662244
nzd0161,nzd0161-0187,-0.1882011176047234
nzd0161,nzd0161-0187,-0.1748433946718356
nzd0161,nzd0161-0187,-0.2328139162422288
nzd0161,nzd0161-0187,-0.5128374335025517
nzd0161,nzd0161-0187,-0.3663220032637762
nzd0161,nzd0161-0187,0.4720220681443395
nzd0161,nzd0161-0187,-0.3543954544404191
nzd0161,nzd0161-0187,-0.3138919500340389
nzd0161,nzd0161-0187,-1.6030187287861606
nzd0161,nzd0161-0187,-0.3421000860582971
nzd0161,nzd0161-0187,-0.33067848567530916
nzd0161,nzd0161-0187,-0.3764594364684048
nzd0161,nzd0161-0187,-0.27324070331064015
nzd0161,nzd0161-0187,-0.27142778754575636
nzd0161,nzd0161-0187,-0.36489257920344415
nzd0161,nzd0161-0187,0.05956379631433953
nzd0161,nzd0161-0187,-0.2090775017167795
nzd0161,nzd0161-0187,-0.24324328293277256
nzd0161,nzd0161-0187,-0.36199713149835966
nzd0161,nzd0161-0187,-0.055585603539623545
nzd0161,nzd0161-0187,-0.2869283179022394
nzd0161,nzd0161-0187,0.23020289155043702
nzd0161,nzd0161-0187,-0.18132756788245477
nzd0161,nzd0161-0187,-0.3292541470010922
nzd0161,nzd0161-0187,-0.2117639970152633
nzd0161,nzd0161-0187,0.28752424702606233
nzd0161,nzd0161-0187,0.13284515148027737
nzd0161,nzd0161-0187,-0.35254072869378705
nzd0161,nzd0161-0187,-0.11752113516898706
nzd0161,nzd0161-0187,-0.10513512392921806
nzd0161,nzd0161-0187,-0.19841511358661057
nzd0161,nzd0161-0187,-0.06549943491739055
nzd0161,nzd0161-0187,-0.08568771631747014
nzd0161,nzd0161-0187,-0.15555660951531636
nzd0161,nzd0161-0187,-0.5825075867485847
nzd0161,nzd0161-0187,-0.1786937918189091
nzd0161,nzd0161-0187,-0.45061845656823224
nzd0161,nzd0161-0187,-0.17750475112347466
nzd0161,nzd0161-0187,-0.4590954905157692
nzd0161,nzd0161-0187,-0.2866609371191248
nzd0161,nzd0161-0187,-0.2119550980123247
nzd0161,nzd0161-0187,-0.26833036756271483
nzd0161,nzd0161-0187,-0.12569693004281596
nzd0161,nzd0161-0187,-0.07809656189759984
nzd0161,nzd0161-0187,-0.3307312076672261
nzd0161,nzd0161-0187,-0.7096235670184795
nzd0161,nzd0161-0187,-0.16283524079688488
nzd0161,nzd0161-0187,-0.3135221978347447
nzd0161,nzd0161-0187,-0.6009518604834084
nzd0161,nzd0161-0187,-0.6520193478449748
nzd0161,nzd0161-0187,-0.33861569268167285
nzd0161,nzd0161-0187,-0.2008944567383735
nzd0161,nzd0161-0187,-0.20940619273336047
nzd0161,nzd0161-0187,-0.36049576536594746
nzd0161,nzd0161-0187,-0.20340876052870638
nzd0161,nzd0161-0187,-0.3154184196435479
nzd0161,nzd0161-0187,-0.25228171088548385
nzd0161,nzd0161-0187,-0.40412789796302856
nzd0161,nzd0161-0187,-0.16935919827257687
nzd0161,nzd0161-0187,-0.33882275658770444
nzd0161,nzd0161-0187,-0.3066909931041014
nzd0161,nzd0161-0187,-0.4654302188975269
nzd0161,nzd0161-0187,-0.04199511250708537
nzd0161,nzd0161-0187,-0.12317343257404831
nzd0161,nzd0161-0187,-0.3534126375133309
nzd0161,nzd0161-0187,-0.3082027034196344
nzd0161,nzd0161-0187,-0.20519461671769787
nzd0161,nzd0161-0187,-0.046105801053490256
nzd0161,nzd0161-0187,0.09258523987701463
nzd0161,nzd0161-0187,-0.30671973477898024
nzd0161,nzd0161-0187,-0.34008816071339937
nzd0161,nzd0161-0187,-0.36537969694662004
nzd0161,nzd0161-0187,-0.02797647000550414
nzd0161,nzd0161-0187,-0.40053203956477684
nzd0161,nzd0161-0187,-0.26643439550856934
nzd0161,nzd0161-0187,-0.40097813329149257
nzd0161,nzd0161-0187,-0.01682147527980612
nzd0161,nzd0161-0187,-0.4581242050727768
nzd0161,nzd0161-0187,-0.3145594835492226
nzd0161,nzd0161-0187,-0.3235494927048562
nzd0161,nzd0161-0187,-0.2502684019207245
nzd0161,nzd0161-0187,-0.28753815173683495
nzd0161,nzd0161-0187,-0.16525441460321175
nzd0161,nzd0161-0187,-0.14767939687966614
nzd0161,nzd0161-0187,-0.2900953247571225
nzd0161,nzd0161-0187,-0.13664528517780947
nzd0161,nzd0161-0187,-0.025276781299267415
nzd0161,nzd0161-0187,-0.18731349081347076
nzd0161,nzd0161-0187,-0.2327086878452097
nzd0161,nzd0161-0187,-0.3564740884339694
nzd0161,nzd0161-0187,-0.19374371909834526
nzd0161,nzd0161-0187,-0.26274529164671473
nzd0161,nzd0161-0187,-0.3092657843129116
nzd0161,nzd0161-0187,-0.36991052224044746
nzd0161,nzd0161-0187,-0.291559753702654
nzd0161,nzd0161-0187,-0.1232176231695838
nzd0161,nzd0161-0187,-0.6505180012694742
nzd0161,nzd0161-0187,-0.38775810754038526
nzd0161,nzd0161-0187,0.007029750017640023
nzd0161,nzd0161-0187,-0.1823633059288189
nzd0161,nzd0161-0187,1.2705328291290912
nzd0161,nzd0161-0187,-0.3846293324718188
nzd0161,nzd0161-0187,-0.2247727954525222
nzd0161,nzd0161-0187,-0.4966539391923216
nzd0161,nzd0161-0187,-0.2353071407039479
nzd0161,nzd0161-0187,0.02364614257096424
nzd0161,nzd0161-0187,0.13544273714791344
nzd0161,nzd0161-0187,-0.3153951635217621
nzd0161,nzd0161-0187,-0.4590435343715741
nzd0161,nzd0161-0187,-0.34960553198742084
nzd0161,nzd0161-0187,0.21542763141900817
nzd0161,nzd0161-0187,-0.3897492846035648
nzd0161,nzd0161-0187,-0.030094476294740907
nzd0161,nzd0161-0187,-0.2973027598218804
nzd0161,nzd0161-0187,0.09191147145502256
nzd0161,nzd0161-0187,-0.5476306350456481
nzd0161,nzd0161-0187,-0.16498585083543724
nzd0161,nzd0161-0187,-0.5052279423005385
nzd0161,nzd0161-0187,-0.1142168477910111
nzd0161,nzd0161-0187,-0.3688366963843018
nzd0161,nzd0161-0187,-0.26869172030581306
nzd0161,nzd0161-0187,-0.3628807550895095
nzd0161,nzd0161-0187,-0.42213039266280455
nzd0161,nzd0161-0187,-0.3264428824277125
nzd0161,nzd0161-0187,-0.12649058947289432
nzd0161,nzd0161-0187,0.5319243224456405
nzd0161,nzd0161-0187,-0.1365805190262862
nzd0161,nzd0161-0187,-0.16640994741493662
nzd0161,nzd0161-0187,-0.30397260139714977
nzd0161,nzd0161-0187,-0.49558766961894085
nzd0161,nzd0161-0187,-0.20792601963778864
nzd0161,nzd0161-0187,-0.31213863448688023
nzd0161,nzd0161-0187,-0.10569158007481416
nzd0161,nzd0161-0187,-0.25717951607627476
nzd0161,nzd0161-0187,1.0643544261878861
nzd0161,nzd0161-0187,-0.27800872796409287
nzd0161,nzd0161-0187,0.44339772197397403
nzd0161,nzd0161-0187,-0.27683393545912627
nzd0161,nzd0161-0187,-0.32310004060334757
nzd0161,nzd0161-0187,0.403275444252471
nzd0161,nzd0161-0187,-0.3829117240291775
nzd0161,nzd0161-0187,-0.4016178339189016
nzd0161,nzd0161-0187,-0.5202578798342307
nzd0161,nzd0161-0187,-0.08571905667792112
nzd0161,nzd0161-0187,-0.26385443167415645
nzd0161,nzd0161-0187,-0.19376715472266848
nzd0161,nzd0161-0187,-0.07695614672986528
nzd0161,nzd0161-0187,-0.48748853411052123
nzd0161,nzd0161-0187,-0.35052246668870796
nzd0161,nzd0161-0187,-0.0580551658519298
nzd0161,nzd0161-0187,-0.10708598498899309
nzd0161,nzd0161-0187,-0.22596797981324215
nzd0161,nzd0161-0187,-0.43939445095824314
nzd0161,nzd0161-0187,-0.3888646452152569
nzd0161,nzd0161-0187,-0.159434958190892
nzd0161,nzd0161-0187,-0.48427284433909784
nzd0161,nzd0161-0187,-0.19192434664705924
nzd0161,nzd0161-0187,-0.1703107158592045
nzd0161,nzd0161-0187,-0.3043793334697274
nzd0161,nzd0161-0187,-0.3230566094279177
nzd0161,nzd0161-0187,0.5245991062362578
nzd0161,nzd0161-0187,-0.2951522979387979
nzd0161,nzd0161-0187,-0.3294120229719604
nzd0161,nzd0161-0187,-0.37706837452171416
nzd0161,nzd0161-0187,-0.2164665457919636
nzd0161,nzd0161-0187,-0.2990602520371222
nzd0161,nzd0161-0187,-0.3038087282573172
nzd0161,nzd0161-0187,-0.10895007522960344
nzd0161,nzd0161-0187,-0.23642848482146414
nzd0161,nzd0161-0187,-0.48066020997410364
nzd0161,nzd0161-0187,-0.4038759893413724
nzd0161,nzd0161-0187,-0.15522604209833735
nzd0161,nzd0161-0187,-0.3714872708200843
nzd0161,nzd0161-0187,-0.2094529571017537
nzd0161,nzd0161-0187,0.10727376434740672
nzd0161,nzd0161-0187,-0.47429025165480293
nzd0161,nzd0161-0187,0.05604668868943522
nzd0161,nzd0161-0187,-0.6246781908756566
nzd0161,nzd0161-0187,0.1044131298962246
nzd0161,nzd0161-0187,-0.29815961148002346
nzd0161,nzd0161-0187,-0.24513704002794573
nzd0161,nzd0161-0187,0.0019572819689600714
nzd0161,nzd0161-0187,-0.10199914502017848
nzd0161,nzd0161-0187,-0.0322206333934319
nzd0161,nzd0161-0187,-0.3889744715582641
nzd0161,nzd0161-0187,-0.11796330436914966
nzd0161,nzd0161-0187,-0.43636543904839203
nzd0161,nzd0161-0187,-0.17400739320008551
nzd0161,nzd0161-0187,-0.16931710493978536
nzd0161,nzd0161-0187,-0.25737148031759866
nzd0161,nzd0161-0187,-0.30186090264289767
nzd0161,nzd0161-0187,-0.3530902147969822
nzd0161,nzd0161-0187,-0.11975461384688756
nzd0161,nzd0161-0187,-0.3761952124308231
nzd0161,nzd0161-0187,-0.27739154603661953
nzd0161,nzd0161-0187,-0.28583916333185866
nzd0161,nzd0161-0187,0.7547944824713677
nzd0161,nzd0161-0187,-0.23108767343978803
nzd0161,nzd0161-0187,-0.3583969688769278
nzd0161,nzd0161-0187,-0.11937086225577004
nzd0161,nzd0161-0187,0.31828639190216385
nzd0161,nzd0161-0187,-0.4448324877280922
nzd0161,nzd0161-0187,-0.1543979278118989
nzd0161,nzd0161-0187,-0.3156464230256432
nzd0161,nzd0161-0187,0.3947201496961914
nzd0161,nzd0161-0187,-0.2708585384680748
nzd0161,nzd0161-0187,-0.3576409854594215
nzd0161,nzd0161-0187,-0.3979311455461705
nzd0161,nzd0161-0187,-0.4364058807876993
nzd0161,nzd0161-0187,-0.3135177916604749
nzd0161,nzd0161-0187,-0.1815369688169414
nzd0161,nzd0161-0187,-0.030013279676632903
nzd0161,nzd0161-0187,-0.16679024124421787
nzd0161,nzd0161-0187,-0.2595519826267446
nzd0161,nzd0161-0187,-0.18320147747498527
nzd0161,nzd0161-0187,-0.3814420246046146
nzd0161,nzd0161-0187,-0.1345171530502064
nzd0161,nzd0161-0187,-0.05158930927983679
nzd0161,nzd0161-0187,-0.32891806330724793
nzd0161,nzd0161-0187,0.03890375341306512
nzd0161,nzd0161-0187,-0.3931914831005269
nzd0161,nzd0161-0187,-0.18356715563131135
nzd0161,nzd0161-0187,-0.17129947814585936
nzd0161,nzd0161-0187,-0.30405844083454775
nzd0161,nzd0161-0187,-0.10566539879790203
nzd0161,nzd0161-0187,-0.43712340565653723
nzd0161,nzd0161-0187,-0.5318151910086367
nzd0161,nzd0161-0187,-0.169898229383622
nzd0161,nzd0161-0187,0.05854202407700254
nzd0161,nzd0161-0187,-0.10551448921717213
nzd0161,nzd0161-0187,-0.5236134598056627
nzd0161,nzd0161-0187,-0.2749001344098543
nzd0161,nzd0161-0187,-0.2116581810179789
nzd0161,nzd0161-0187,0.06847234958101982
nzd0161,nzd0161-0187,0.19339937932953252
nzd0161,nzd0161-0187,-0.3776203324632489
nzd0161,nzd0161-0187,0.1598810287495505
nzd0161,nzd0161-0187,-0.17355050718833737
nzd0161,nzd0161-0187,-0.35448268019507045
nzd0161,nzd0161-0187,-0.011748525820912981
nzd0161,nzd0161-0187,0.015937891554743858
nzd0161,nzd0161-0187,-0.5296132175668399
nzd0161,nzd0161-0187,-0.3322446244839602
nzd0161,nzd0161-0187,-0.17229274141123163
nzd0161,nzd0161-0187,0.581383118548121
nzd0161,nzd0161-0187,-0.09811434378066866
nzd0161,nzd0161-0187,0.04587368961443028
nzd0161,nzd0161-0187,0.08702449622876347
nzd0161,nzd0161-0187,-0.29345731704003647
nzd0161,nzd0161-0187,-0.1250916967669192
nzd0161,nzd0161-0187,0.1932411295628943
nzd0161,nzd0161-0187,-0.3942291606591923
nzd0161,nzd0161-0187,-0.7989251786613314
nzd0161,nzd0161-0187,-0.11835768241231089
nzd0161,nzd0161-0187,-0.09781043772259157
nzd0161,nzd0161-0187,-0.24017936821573868
nzd0161,nzd0161-0187,-0.26039470408642174
nzd0161,nzd0161-0187,-0.12048480318154135
nzd0161,nzd0161-0187,-0.22351984407656017
nzd0161,nzd0161-0187,0.09682904770439897
nzd0161,nzd0161-0187,0.311139446744097
nzd0161,nzd0161-0187,-0.15735904738818382
nzd0161,nzd0161-0187,-0.30809922076220575
nzd0161,nzd0161-0187,0.2960273240776617
nzd0161,nzd0161-0187,-0.2956211449021163
nzd0161,nzd0161-0187,-0.2511021995816857
nzd0161,nzd0161-0187,0.16896432859311364
nzd0161,nzd0161-0187,-0.35063365831530297
nzd0161,nzd0161-0187,-0.33510443315395183
nzd0161,nzd0161-0187,-0.08143940585801496
nzd0161,nzd0161-0187,-0.2516385472714512
nzd0161,nzd0161-0187,-2.0768456617840396
nzd0161,nzd0161-0187,-0.31659357137647876
nzd0161,nzd0161-0187,-0.22480775515215654
nzd0161,nzd0161-0187,-0.5299940909216438
nzd0161,nzd0161-0187,-1.3347377199829342
nzd0161,nzd0161-0187,-0.26664027342120794
nzd0161,nzd0161-0187,-0.3211847117181687
nzd0161,nzd0161-0187,-0.21715611670631094
nzd0161,nzd0161-0187,-0.4103393888596679
nzd0161,nzd0161-0187,-0.29344404868787516
nzd0161,nzd0161-0187,-0.3606709489521434
nzd0161,nzd0161-0187,0.6451498233399011
nzd0161,nzd0161-0187,-0.3407885290102915
nzd0161,nzd0161-0187,-0.4954598613920667
nzd0161,nzd0161-0187,-0.2518678475310697
nzd0161,nzd0161-0187,0.1533762255068694
nzd0161,nzd0161-0187,-0.2347458556445922
nzd0161,nzd0161-0187,-0.3245228439179893
nzd0161,nzd0161-0187,-0.04053476134796889
nzd0161,nzd0161-0187,-0.1564398656122238
nzd0161,nzd0161-0187,-0.26569436520218864
nzd0161,nzd0161-0187,-0.20737713257446208
nzd0161,nzd0161-0187,-0.4988201157844419
nzd0161,nzd0161-0187,-0.5286560897747795
nzd0161,nzd0161-0187,-0.411321598992893
nzd0161,nzd0161-0187,-0.23255671921305168
nzd0161,nzd0161-0187,-0.5631126849910373
nzd0161,nzd0161-0187,-0.08185656547334859
nzd0161,nzd0161-0187,-0.06899735359765163
nzd0161,nzd0161-0187,-0.25677773147068256
nzd0161,nzd0161-0187,-0.1567806353945924
nzd0161,nzd0161-0187,-0.032837954202607385
nzd0161,nzd0161-0187,-0.37713058535308963
nzd0161,nzd0161-0187,-0.37573554770511036
nzd0161,nzd0161-0187,-0.1410906113890307
nzd0161,nzd0161-0187,-0.5794448065789501
nzd0161,nzd0161-0187,-0.45511573888951673
nzd0161,nzd0161-0187,0.00874067666625352
nzd0161,nzd0161-0187,-0.10466649940187535
nzd0161,nzd0161-0187,-0.1322478839098461
nzd0161,nzd0161-0187,-0.10736148608109876
nzd0161,nzd0161-0187,-0.6053263873341269
nzd0161,nzd0161-0187,-0.366745912646275
nzd0161,nzd0161-0187,-0.1255091996053452
nzd0161,nzd0161-0187,-0.4898127493694517
nzd0161,nzd0161-0187,-0.2131415571927938
nzd0161,nzd0161-0187,-0.44702168217912047
nzd0161,nzd0161-0187,-0.30849102045721105
nzd0161,nzd0161-0187,-0.17893293868815133
nzd0161,nzd0161-0187,0.3133187293010105
nzd0161,nzd0161-0187,-0.5106888015334545
nzd0161,nzd0161-0187,-0.3084078169949777
nzd0161,nzd0161-0187,-0.3638572267622055
nzd0161,nzd0161-0187,0.10492556055297787
nzd0161,nzd0161-0187,-0.11429602577348498
nzd0161,nzd0161-0187,-0.2157755663896252
nzd0161,nzd0161-0187,-0.18511200390502286
nzd0161,nzd0161-0187,-0.9673081484395272
nzd0161,nzd0161-0187,-0.12316191910958325
nzd0161,nzd0161-0187,0.2642311187798618
nzd0161,nzd0161-0187,-0.16171619395305106
nzd0161,nzd0161-0187,-0.2981976607008447
nzd0161,nzd0161-0187,0.17830492835224995
nzd0161,nzd0161-0187,-0.3745678856122195
nzd0161,nzd0161-0187,-0.31738890667242775
nzd0161,nzd0161-0187,-0.24096637142481883
nzd0161,nzd0161-0187,-0.3573140676316911
nzd0161,nzd0161-0187,-0.4665334966876643
nzd0161,nzd0161-0187,-1.728830319645163
nzd0161,nzd0161-0187,-0.34590058697282355
nzd0161,nzd0161-0187,0.12541214879143073
nzd0161,nzd0161-0187,-0.27012886970069905
nzd0161,nzd0161-0187,-0.2330659951930524
nzd0161,nzd0161-0187,-0.2096171502695055
nzd0161,nzd0161-0187,0.2639445483688786
nzd0161,nzd0161-0187,0.03421264454897443
nzd0161,nzd0161-0187,0.14775079537794183
nzd0161,nzd0161-0187,-0.4722979643171107
nzd0161,nzd0161-0187,-0.24786711191620575
nzd0161,nzd0161-0187,-0.35272363520734923
nzd0161,nzd0161-0187,-0.30796832838272703
nzd0161,nzd0161-0187,-0.20879358297077985
nzd0161,nzd0161-0187,-0.21008833521683926
nzd0161,nzd0161-0187,-0.2630215827348019
nzd0161,nzd0161-0187,-0.46097334012206975
nzd0161,nzd0161-0187,0.0028406112274262647
nzd0161,nzd0161-0187,0.14610614702577476
nzd0161,nzd0161-0187,-0.33090181165270344
nzd0161,nzd0161-0187,-0.29717063591895976
nzd0161,nzd0161-0187,-0.9029051953908873
nzd0161,nzd0161-0187,-0.3406961110602758
nzd0161,nzd0161-0187,-0.1811231679268107
nzd0161,nzd0161-0187,-0.22918026698744756
nzd0161,nzd0161-0187,-0.10673918294874118
nzd0161,nzd0161-0187,-0.19896770765009925
nzd0161,nzd0161-0187,-0.21941823495775295
nzd0161,nzd0161-0187,1.338452349126234
nzd0161,nzd0161-0187,-0.3458167922245719
nzd0161,nzd0161-0187,-0.35267369286140426
nzd0161,nzd0161-0187,-0.005385852964584937
nzd0161,nzd0161-0187,-0.1091957216355747
nzd0161,nzd0161-0187,-0.21340681679443854
nzd0161,nzd0161-0187,-0.8472038835184542
nzd0161,nzd0161-0187,-0.26206731010538614
nzd0161,nzd0161-0187,-0.1852719381433733
nzd0161,nzd0161-0187,-0.11539076475997394
nzd0161,nzd0161-0187,0.1945142682539074
nzd0161,nzd0161-0187,-0.07834099463847753
nzd0161,nzd0161-0187,-0.1748419818976015
nzd0161,nzd0161-0187,-0.269300084351356
nzd0161,nzd0161-0187,-0.470614855069823
nzd0161,nzd0161-0187,-0.30374108115606785
nzd0161,nzd0161-0187,-0.5409321954424586
nzd0161,nzd0161-0187,0.20274743893152283
nzd0161,nzd0161-0187,-0.33118551447239886
nzd0161,nzd0161-0187,-0.6207414046700385
nzd0161,nzd0161-0187,-0.07477006826232913
nzd0161,nzd0161-0187,-0.008433720348621911
nzd0161,nzd0161-0187,-0.1035356434374664
nzd0161,nzd0161-0187,-0.3089812279120127
nzd0161,nzd0161-0187,-0.050901309495828106
nzd0161,nzd0161-0187,-0.23930828742354682
nzd0161,nzd0161-0187,-0.2761324511859057
nzd0161,nzd0161-0187,-0.2405726057907353
nzd0161,nzd0161-0187,-0.40697539770652885
nzd0161,nzd0161-0187,-0.3601571155914015
nzd0161,nzd0161-0187,-0.4933498517914
nzd0161,nzd0161-0187,0.02205586860680399
nzd0161,nzd0161-0187,-0.09244208222157409
nzd0161,nzd0161-0187,-0.21491346951420998
nzd0161,nzd0161-0187,-0.10937174396460426
nzd0161,nzd0161-0187,-0.6204200570621148
nzd0161,nzd0161-0187,-0.3099063302915765
nzd0161,nzd0161-0187,-0.3699394282935842
nzd0161,nzd0161-0187,-0.42019190108577203
nzd0161,nzd0161-0187,-0.030146773102978024
nzd0161,nzd0161-0187,-0.10379725818156564
nzd0161,nzd0161-0187,-0.3060714586538372
nzd0161,nzd0161-0187,-0.32960782527469845
nzd0161,nzd0161-0187,-0.4901753464171273
nzd0161,nzd0161-0187,-0.041623906592814126
nzd0161,nzd0161-0187,-0.3400695983298246
